7.229112622197593510e+02,6.552274915573468306e-01,-8.316225918000220929e+00
6.956014351057177691e+02,1.494046566532076126e+00,2.056847000923807656e+01
7.393946304121024014e+02,9.437221982348364957e-01,2.208385581145702048e+00
6.811856640769718751e+02,1.057141028827554674e+00,1.163493258698832378e+01
7.200915120592134144e+02,6.794738246391239800e-01,3.882371222386502296e+01
7.290434315680696500e+02,9.148005885092607148e-01,3.349369936232366740e+01
6.772016545978536897e+02,1.311678521883466564e+00,2.564475930514475266e+01
7.341843848780376902e+02,1.180714320823696539e+00,1.723871479377309157e+01
6.873993152445943906e+02,5.771938343981649622e-01,4.803642120663663917e+00
6.898440212633064448e+02,4.764357997651583188e-01,-1.970103379207162320e+01
7.079255058453823040e+02,7.857137956835362758e-01,2.708982236984292058e+01
7.061929961320336133e+02,1.418317744975336803e+00,4.132183937822087927e+01
6.986560772742726613e+02,1.092266873923024351e+00,-3.381585732722328430e+00
7.163201395174500021e+02,8.512704064777041335e-01,4.554806188855184246e+01
6.702539405874262002e+02,1.256642629335586125e+00,-1.511809240673967381e+01
720.0,1.0,35.0
