7.300668783464725493e+02,8.149670457569653248e-01,3.322022332035488290e+01
7.176674078523262779e+02,7.691171209032942047e-01,7.179601171423051653e+00
6.934726095659018483e+02,9.214569519171342815e-01,4.557406501308770430e+01
6.745018214595354493e+02,1.450831278651906642e+00,2.618875319412157410e+01
6.808735769247059579e+02,6.278313297733916221e-01,3.801832761740993760e+01
6.765905305136723200e+02,5.099892460238274472e-01,9.639027806973711421e+00
7.044855840525684698e+02,9.405425955637052304e-01,-1.930325641208800391e+01
7.005768142438223549e+02,7.120685007988365456e-01,-9.750545574079431788e+00
6.889383905090392091e+02,1.202062026967391617e+00,2.673362226313688694e+01
7.144915293719121792e+02,1.029758997704453671e+00,1.984981845520429289e+01
7.340580347146185431e+02,1.116171698971540005e+00,1.693708257474488477e+01
7.089014840086994127e+02,1.282481740624615396e+00,-1.263057590321663426e+01
6.878149285702604629e+02,1.426038513924012596e+00,1.660927936862702126e+00
7.245712866056422854e+02,1.295022122995639569e+00,4.304159890144902079e+01
7.370648874784405962e+02,5.505299248890674901e-01,-3.088714989454842907e+00
720.0,1.0,25.0
